image,target,tx,ty,tz,rx,ry,rz
frame_00022.png,0,19.28035821374386,-1.4030484092093085,18.18369225471514,0.12958287770290222,-0.6770478486802038,0.06023012050868583
frame_00034.png,0,13.343486936567299,-1.357071717788063,12.637933754912419,0.05855209547819049,-0.677009974742504,0.11592000073979204
frame_00037.png,0,9.771872983144268,-1.2980512485725462,9.711786837777867,0.10823598487457224,-0.5184533936543876,0.06106809321503208
frame_00041.png,0,8.007820652194626,-1.2178212424947779,7.973973586015376,0.1397800070819786,-0.5550951172223721,0.021750734553140968
frame_00058.png,0,6.224577680845565,-3.295168069285179,31.5798490673072,0.4604910367822021,-0.31695929153993785,-0.004033528295463711
frame_00059.png,0,27.548227249081073,-2.1377113067472604,27.094891543154038,0.32566174812389165,-0.28438698596641854,-0.16087730068658226
frame_00062.png,0,6.256650094085404,-3.1074622006776034,34.47612733643608,0.32563387271064637,0.22240931597509273,-0.03224720139397029
frame_00063.png,0,6.062454249180912,-3.241260606517596,33.842748568538475,-0.046628194389396124,-0.10928555338358638,0.009181698073156531
frame_00064.png,0,5.953660728607061,-3.076264637262949,33.01545586837987,-0.0002808148259840871,-0.21771782242318877,0.028494286168194268
frame_00066.png,0,5.281053933055767,-2.403331150277465,30.812391357745124,0.3157689756303546,0.5128669796123987,-0.05124673327255815
frame_00067.png,0,4.787159777251396,-2.2530467155480456,28.837251127077714,0.2182395324204438,0.5633232800296177,-0.012398460556432902
frame_00068.png,0,4.993070474507695,-2.201314671271112,30.635172066624364,0.2800315502614861,0.09549832562595731,-0.03568355760487655
frame_00069.png,0,4.449068522175775,-2.1238905384508673,28.213995975636017,0.22293376908347337,0.5357459167476941,-0.004181728164986983
frame_00070.png,0,4.578496234919091,-2.046724959435103,29.11867584782379,0.040415847633691195,0.5910254751129281,0.017258771260750518
frame_00071.png,0,4.137569052172139,-1.7051433836751464,27.521551808417346,0.3760866040073147,0.5493572462731542,-0.050389517755849086
frame_00072.png,0,3.929583136587072,-1.6564568773272574,26.487511872223223,0.35511730471047304,0.6127081261878866,-0.06420430346832791
frame_00073.png,0,3.668929437588909,-1.6241495694712833,25.446794404806866,0.34235206944705654,0.5587596284716196,-0.04456328559404821
frame_00074.png,0,3.439110868794543,-1.6317408421116322,24.37413604949449,0.1932089968425145,0.549513593865735,-0.006489740666365987
frame_00075.png,0,3.1466763208887953,-1.616984858990518,23.36370396395566,0.2523701579310823,0.5564030488499246,-0.05262093505795653
frame_00076.png,0,2.9371764615427036,-1.6212759815452154,22.641845571739783,0.08980544162386624,0.5008679105687821,-0.007263364503430631
frame_00077.png,0,2.73341742611593,-1.65765658542592,21.951244291745088,0.07703447360069483,0.44943997848498757,0.0025530709803856955
frame_00078.png,0,2.2953004159606105,-1.6246970176911588,19.483305730858046,0.09954354842424784,0.6770897499914816,0.0036697228310143817
frame_00079.png,0,2.077243312042632,-1.7246369891575626,18.924601711864455,0.1656256778090665,0.6138432374179532,0.0022986379521417084
frame_00080.png,0,1.851809793758731,-1.765673274407446,18.30417081887106,0.122927273541508,0.538920076609358,0.0003824084577354206
frame_00081.png,0,1.564331295865179,-1.7863872357943185,17.276080351921543,0.27004431006414936,0.5604260255033723,-0.025021930529361906
frame_00082.png,0,1.2141831533707406,-1.687848887707212,14.973130357581661,-0.10524605999264634,-0.3557451021820938,-0.03283363157703641
frame_00083.png,0,1.1259391745009015,-1.6434306426723597,15.484108674489544,0.15241452897267618,0.5490994817514573,0.004925024107875199
frame_00084.png,0,0.8913450383146735,-1.507893495336387,14.894229385936619,0.14421010088650818,0.4680068555116143,0.003956369855819393
frame_00085.png,0,0.5774652827480221,-1.3637033110149412,12.791371701433354,-0.009134802419178419,-0.294954467507766,-0.007187342278126245
frame_00086.png,0,0.3364617182717808,-1.4214889992355997,11.981199273743695,0.04028118437123051,-0.32032854148251916,-0.020705966799599736
frame_00087.png,0,0.1002528511601449,-1.4907306759418404,11.178695459666477,0.0366326758222758,-0.27256755945406846,-0.024126207681003146
frame_00088.png,0,-0.15807053654773393,-1.6050734882665114,10.327074454314676,-0.0012590768208263904,-0.2624276302808965,-0.023106522264962202
frame_00089.png,0,-0.3842122892039743,-1.7032229932362253,9.337299889024417,0.08926632565781083,-0.2785950229949693,-0.0203673430354101
frame_00090.png,0,-0.6253146370454998,-1.748848468927095,8.30452812385273,0.11884848752450226,-0.29828264079369166,-0.029588479378765183
frame_00091.png,0,-0.872523532306838,-1.8372829550046874,7.378570586494127,0.10729298346439106,-0.29189349143944315,-0.03551155411313934
frame_00092.png,0,-1.1944769134717013,-2.055142704621635,6.965338700499769,0.15925123905372482,-0.0039685532316883505,0.004365478063798452
frame_00093.png,0,-1.4872627874495923,-1.890143346044897,6.290987408215239,-0.6151258249303073,-0.07228390559780025,-0.05012634506125092
frame_00094.png,0,-1.7725855362135228,-1.6393736269216517,5.414268254604048,-1.0326644200974524,-0.15610770635683294,-0.14971219186276802
